ID_Venta;Fecha;Hora;Sucursal;Nombre_Producto;Categoría_Producto;Tamaño;Cantidad;Precio_Unitario;Total_Venta;Método_de_Compra;Método_de_Pago;Cliente_Miembro;Descuento_Miembro;Promoción_Aplicada;Empleado_Atendió;Turno;Demora_Preparación_Min;Satisfacción_Cliente;Stock_Antes;Stock_Después
VTA00135;3/2/2025;10:57;Córdoba Shopping;Vainilla Latte Helado;Bebida Espresso Helada;Grande;3;1508.44;4525.32;En tienda;Efectivo;Sí;0;Happy Hour;Florencia;Noche;5.9;3;33;30
VTA00136;23/3/2025;08:08;Córdoba Shopping;Espresso Roast;Café en Granos;;4;2610.34;10441.36;En tienda;App;Sí;10;Ninguna;Julián;Mañana;6.9;2;36;32
VTA00137;5/2/2025;20:10;Calle San Lorenzo 47;Skinny Vainilla Latte Helado;Bebida Espresso Helada;Venti;2;1404.42;2808.84;Delivery;App;Sí;15;2x1;Camila;Noche;7.1;5;19;17
VTA00138;13/2/2025;15:09;Avenida Colón 608;Latte;Bebida Espresso Caliente;Grande;4;1565.72;6262.88;Take Away;Tarjeta;Sí;0;Combo;Luis;Mañana;14.0;2;47;43
VTA00139;9/3/2025;07:15;Córdoba Shopping;Latte;Bebida Espresso Caliente;Grande;2;1243.83;2487.66;Delivery;Tarjeta;No;0;Ninguna;Florencia;Tarde;6.7;2;12;10
VTA00140;6/2/2025;09:07;Córdoba Shopping;Fosforito de Jamón y Queso;Sándwiches;;4;1745.84;6983.36;En tienda;App;No;0;Happy Hour;Florencia;Mañana;12.7;4;27;23
VTA00141;18/3/2025;09:24;Córdoba Shopping;House Blend;Café en Granos;;1;2783.96;2783.96;En tienda;Tarjeta;Sí;0;Happy Hour;Florencia;Tarde;4.8;3;45;44
VTA00142;13/3/2025;18:25;Avenida Colón 608;Muffin de Arándanos;Bakery;;4;1065.42;4261.68;En tienda;Tarjeta;No;0;Ninguna;Florencia;Noche;13.7;5;11;7
VTA00143;25/3/2025;12:10;Córdoba Shopping;Espresso Roast;Café en Granos;;3;2084.45;6253.35;Delivery;Tarjeta;Sí;0;2x1;Sofía;Mañana;12.6;1;14;11
VTA00144;4/3/2025;07:58;San Lorenzo 25, Nueva Córdoba;Vainilla Latte;Bebida Espresso Caliente;Tall;1;1729.01;1729.01;Take Away;Efectivo;No;0;Ninguna;Marcos;Mañana;5.5;1;32;31
VTA00145;6/2/2025;18:16;San Lorenzo 25, Nueva Córdoba;Americano Helado;Bebida Espresso Helada;Grande;4;1539.01;6156.04;Take Away;Efectivo;Sí;10;Happy Hour;Florencia;Mañana;13.5;5;43;39
VTA00146;19/2/2025;13:45;San Lorenzo 25, Nueva Córdoba;Termo Reutilizable;Merchandising;;5;3343.76;16718.8;Delivery;Efectivo;No;0;Combo;Julián;Noche;11.0;1;41;36
VTA00147;26/3/2025;16:13;Calle San Lorenzo 47;Termo Reutilizable;Merchandising;;2;2709.29;5418.58;Delivery;App;No;0;Combo;Luis;Mañana;2.2;4;40;38
VTA00148;14/3/2025;12:18;Calle San Lorenzo 47;Mocha;Bebida Espresso Caliente;Pequeño;1;1515.28;1515.28;En tienda;Tarjeta;Sí;10;Combo;Julián;Mañana;6.0;1;24;23
VTA00149;15/3/2025;20:37;Calle San Lorenzo 47;Wrap de Pollo y Vegetales;Sándwiches;;4;1607.13;6428.52;Delivery;App;Sí;10;Combo;Florencia;Tarde;13.5;4;41;37
VTA00150;11/2/2025;17:29;Córdoba Shopping;Espresso Roast;Café en Granos;;3;2443.9;7331.7;En tienda;Efectivo;No;0;Happy Hour;Camila;Noche;9.2;3;41;38
VTA00151;4/2/2025;16:40;Córdoba Shopping;Café del Día;Bebida Espresso Caliente;Pequeño;3;1625.57;4876.71;Delivery;App;No;0;2x1;Camila;Mañana;10.3;1;50;47
VTA00152;26/2/2025;10:30;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;3;1913.08;5739.24;Delivery;Tarjeta;No;0;Happy Hour;Marcos;Tarde;14.2;4;21;18
VTA00153;19/2/2025;08:34;Córdoba Shopping;Té Verde;Té Caliente;;3;1033.59;3100.77;Take Away;Tarjeta;Sí;0;Combo;Sofía;Mañana;5.4;5;13;10
VTA00154;20/2/2025;11:39;Córdoba Shopping;Espresso Roast;Café en Granos;;4;2184.59;8738.36;Take Away;App;Sí;0;Happy Hour;Sofía;Tarde;6.5;3;27;23
VTA00155;3/4/2025;14:03;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Grande;3;1810.12;5430.36;Take Away;Tarjeta;Sí;15;Combo;Sofía;Noche;6.5;3;35;32
VTA00156;3/1/2025;18:17;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;2;1390.66;2781.32;En tienda;Tarjeta;No;0;Combo;Sofía;Noche;12.8;5;23;21
VTA00157;28/2/2025;08:56;Calle San Lorenzo 47;Vainilla Latte Helado;Bebida Espresso Helada;Tall;3;1685.53;5056.59;En tienda;App;Sí;10;Ninguna;Sofía;Mañana;14.4;1;10;7
VTA00158;11/2/2025;19:12;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;3;2091.75;6275.25;Delivery;App;Sí;15;2x1;Camila;Mañana;9.8;4;30;27
VTA00159;28/1/2025;18:39;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Pequeño;3;1606.22;4818.66;Delivery;Tarjeta;No;0;Happy Hour;Sofía;Noche;9.5;1;33;30
VTA00160;5/3/2025;11:59;San Lorenzo 25, Nueva Córdoba;Cookie con Chips de Chocolate;Bakery;;3;1472.75;4418.25;Take Away;App;No;0;Combo;Florencia;Noche;13.4;5;29;26
VTA00161;21/1/2025;15:44;Avenida Colón 608;Moneda de Chocolate;Snacks;;5;1025.77;5128.85;Take Away;App;No;0;2x1;Julián;Mañana;8.8;4;45;40
VTA00162;24/2/2025;10:38;Córdoba Shopping;Moneda de Chocolate;Snacks;;2;1194.57;2389.14;En tienda;App;Sí;15;Happy Hour;Marcos;Noche;10.6;2;22;20
VTA00163;29/3/2025;12:48;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;1;1184.91;1184.91;Delivery;Efectivo;No;0;Happy Hour;Marcos;Mañana;12.5;1;36;35
VTA00164;21/1/2025;08:33;Avenida Colón 608;Espresso Roast;Café en Granos;;2;2049.23;4098.46;Delivery;Tarjeta;No;0;2x1;Camila;Mañana;9.8;3;16;14
VTA00165;18/3/2025;20:13;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;5;1582.78;7913.9;En tienda;Efectivo;Sí;15;Ninguna;Julián;Noche;13.5;1;12;7
VTA00166;8/2/2025;18:48;Córdoba Shopping;Fosforito de Jamón y Queso;Sándwiches;;4;1656.09;6624.36;En tienda;App;No;0;Happy Hour;Camila;Noche;13.8;2;24;20
VTA00167;17/4/2025;12:49;Córdoba Shopping;Croissant Relleno con Crema de Avellanas;Bakery;;1;1253.65;1253.65;En tienda;Tarjeta;Sí;15;Happy Hour;Marcos;Noche;12.9;1;21;20
VTA00168;22/1/2025;15:43;San Lorenzo 25, Nueva Córdoba;Vainilla Latte;Bebida Espresso Caliente;Pequeño;2;1433.56;2867.12;En tienda;App;No;0;Combo;Sofía;Noche;12.7;2;49;47
VTA00169;4/1/2025;19:26;San Lorenzo 25, Nueva Córdoba;Espresso Roast;Café en Granos;;5;2345.76;11728.8;Delivery;App;Sí;15;2x1;Sofía;Mañana;5.0;2;36;31
VTA00170;20/3/2025;09:06;San Lorenzo 25, Nueva Córdoba;Americano Helado;Bebida Espresso Helada;Venti;5;1799.72;8998.6;En tienda;Efectivo;Sí;0;2x1;Sofía;Mañana;6.3;3;23;18
VTA00171;6/3/2025;20:33;Córdoba Shopping;Té Chai Latte;Té Caliente;;1;1285.69;1285.69;En tienda;Efectivo;Sí;10;2x1;Luis;Mañana;3.1;1;28;27
VTA00172;16/2/2025;07:22;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;5;1352.68;6763.4;Delivery;Tarjeta;No;0;Combo;Julián;Tarde;10.5;2;32;27
VTA00173;15/3/2025;19:16;Calle San Lorenzo 47;Té Verde;Té Caliente;;4;1407.02;5628.08;En tienda;App;Sí;10;Combo;Marcos;Noche;6.8;4;30;26
VTA00174;17/1/2025;08:58;Avenida Colón 608;Flat White;Bebida Espresso Caliente;Venti;1;1245.81;1245.81;En tienda;Tarjeta;Sí;15;Ninguna;Marcos;Noche;12.8;3;25;24
VTA00175;6/4/2025;16:27;Córdoba Shopping;Té Verde;Té Caliente;;1;1239.73;1239.73;Take Away;App;No;0;2x1;Camila;Mañana;2.0;3;33;32
VTA00176;27/2/2025;14:09;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;1;1471.42;1471.42;Take Away;App;Sí;15;Happy Hour;Julián;Mañana;6.2;4;46;45
VTA00177;21/1/2025;13:35;Córdoba Shopping;Té Verde en Hebras;Té;;2;2054.26;4108.52;Delivery;App;No;0;Happy Hour;Luis;Tarde;7.1;1;39;37
VTA00178;18/1/2025;10:43;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;1;2052.5;2052.5;En tienda;Tarjeta;No;0;2x1;Luis;Mañana;3.9;2;19;18
VTA00179;22/1/2025;08:27;Córdoba Shopping;Té Verde en Hebras;Té;;1;1882.94;1882.94;Delivery;Efectivo;Sí;15;2x1;Luis;Tarde;6.6;5;11;10
VTA00180;18/4/2025;10:39;Córdoba Shopping;Muffin de Arándanos;Bakery;;5;904.12;4520.6;En tienda;Efectivo;No;0;Combo;Sofía;Mañana;14.1;2;19;14
VTA00181;30/1/2025;08:34;San Lorenzo 25, Nueva Córdoba;House Blend;Café en Granos;;1;2021.79;2021.79;Delivery;App;Sí;15;Ninguna;Sofía;Tarde;5.5;3;31;30
VTA00182;1/4/2025;18:48;Avenida Colón 608;Skinny Caramel Macchiato;Bebida Espresso Caliente;Grande;3;1777.79;5333.37;Delivery;App;No;0;Combo;Marcos;Tarde;9.1;2;15;12
VTA00183;2/3/2025;19:08;Córdoba Shopping;Fosforito de Jamón y Queso;Sándwiches;;3;1943.54;5830.62;Take Away;Efectivo;No;0;Ninguna;Marcos;Tarde;12.0;5;49;46
VTA00184;14/2/2025;12:29;Avenida Colón 608;Croissant Relleno con Crema de Avellanas;Bakery;;3;1352.61;4057.83;Delivery;Efectivo;No;0;2x1;Luis;Tarde;8.0;5;40;37
VTA00185;31/1/2025;13:10;Avenida Colón 608;Mocha;Bebida Espresso Caliente;Tall;2;1363.98;2727.96;Take Away;App;No;0;Ninguna;Florencia;Mañana;14.4;4;33;31
VTA00186;29/1/2025;14:28;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;1;1010.0;1010.0;Take Away;App;No;0;Happy Hour;Camila;Mañana;10.2;2;26;25
VTA00187;29/3/2025;20:30;Calle San Lorenzo 47;Termo Reutilizable;Merchandising;;5;2804.86;14024.3;En tienda;App;Sí;0;Combo;Florencia;Mañana;3.0;2;39;34
VTA00188;17/1/2025;12:29;Córdoba Shopping;Mix de Frutos Secos;Snacks;;5;1080.91;5404.55;Delivery;Efectivo;No;0;Happy Hour;Luis;Mañana;5.4;2;33;28
VTA00189;23/2/2025;20:57;Córdoba Shopping;Fosforito de Jamón y Queso;Sándwiches;;4;1497.27;5989.08;En tienda;App;No;0;Combo;Florencia;Tarde;10.3;1;22;18
VTA00190;20/3/2025;19:23;Córdoba Shopping;Vainilla Latte;Bebida Espresso Caliente;Venti;2;1491.65;2983.3;Delivery;Tarjeta;Sí;10;2x1;Julián;Noche;5.4;2;30;28
VTA00191;2/2/2025;11:33;Avenida Colón 608;Vainilla Latte;Bebida Espresso Caliente;Venti;4;1375.82;5503.28;En tienda;App;No;0;Combo;Florencia;Mañana;14.0;1;20;16
VTA00192;29/1/2025;14:46;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Pequeño;2;1683.06;3366.12;Delivery;App;No;0;Ninguna;Camila;Mañana;8.4;4;45;43
VTA00193;7/2/2025;10:55;Avenida Colón 608;Muffin de Arándanos;Bakery;;5;1233.8;6169.0;En tienda;Tarjeta;Sí;15;Ninguna;Florencia;Mañana;7.0;4;22;17
VTA00194;25/1/2025;18:55;Córdoba Shopping;Termo Reutilizable;Merchandising;;3;3257.48;9772.44;Delivery;App;No;0;Combo;Camila;Noche;5.4;3;44;41
VTA00195;20/1/2025;15:16;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Tall;2;1500.2;3000.4;Take Away;App;Sí;0;Ninguna;Florencia;Tarde;9.5;5;27;25
VTA00196;7/2/2025;12:18;Avenida Colón 608;Cappuccino;Bebida Espresso Caliente;Pequeño;5;1558.32;7791.6;Take Away;Tarjeta;Sí;15;Ninguna;Marcos;Noche;9.6;3;32;27
VTA00197;10/1/2025;19:04;San Lorenzo 25, Nueva Córdoba;Cold Brew;Bebida Espresso Helada;Venti;1;1728.52;1728.52;Delivery;Efectivo;Sí;10;Happy Hour;Luis;Noche;7.6;3;36;35
VTA00198;14/3/2025;08:21;Avenida Colón 608;House Blend;Café en Granos;;4;2908.09;11632.36;En tienda;Efectivo;Sí;0;Ninguna;Sofía;Mañana;9.0;3;26;22
VTA00199;11/4/2025;15:06;Calle San Lorenzo 47;Té Verde en Hebras;Té;;3;1767.52;5302.56;Take Away;App;No;0;Combo;Julián;Noche;7.8;3;44;41
VTA00200;14/4/2025;12:49;Córdoba Shopping;Wrap de Pollo y Vegetales;Sándwiches;;1;1784.24;1784.24;En tienda;App;No;0;Combo;Camila;Tarde;5.3;3;28;27
VTA00201;7/3/2025;07:57;Córdoba Shopping;Té Verde en Hebras;Té;;1;1952.81;1952.81;Delivery;Tarjeta;No;0;2x1;Luis;Noche;11.8;2;28;27
VTA00202;8/1/2025;12:04;Calle San Lorenzo 47;Muffin de Arándanos;Bakery;;5;1481.32;7406.6;Delivery;Tarjeta;Sí;0;Combo;Sofía;Noche;14.5;4;45;40
VTA00203;9/2/2025;19:49;San Lorenzo 25, Nueva Córdoba;Wrap de Pollo y Vegetales;Sándwiches;;3;1557.91;4673.73;Take Away;App;Sí;0;Combo;Florencia;Noche;2.7;5;23;20
VTA00204;8/1/2025;08:35;Calle San Lorenzo 47;Termo Reutilizable;Merchandising;;5;2546.38;12731.9;Take Away;App;Sí;15;2x1;Camila;Noche;9.5;2;30;25
VTA00205;18/3/2025;18:24;San Lorenzo 25, Nueva Córdoba;Vainilla Latte Helado;Bebida Espresso Helada;Venti;1;1564.13;1564.13;Delivery;Tarjeta;Sí;15;2x1;Luis;Mañana;7.8;1;49;48
VTA00206;19/2/2025;09:07;Avenida Colón 608;Termo Reutilizable;Merchandising;;3;3139.08;9417.24;En tienda;Tarjeta;Sí;0;Happy Hour;Sofía;Noche;5.6;5;32;29
VTA00207;14/3/2025;13:41;San Lorenzo 25, Nueva Córdoba;Espresso Roast;Café en Granos;;5;2055.66;10278.3;Delivery;Tarjeta;Sí;15;Happy Hour;Julián;Mañana;6.3;2;47;42
VTA00208;28/1/2025;13:03;Avenida Colón 608;Té Verde en Hebras;Té;;3;2154.23;6462.69;Delivery;App;No;0;Ninguna;Sofía;Mañana;11.6;1;41;38
VTA00209;23/2/2025;09:13;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Grande;3;1932.36;5797.08;Delivery;Efectivo;Sí;0;Ninguna;Julián;Tarde;12.1;5;24;21
VTA00210;9/1/2025;11:00;San Lorenzo 25, Nueva Córdoba;Bagel Sandwich;Sándwiches;;3;1521.93;4565.79;En tienda;Tarjeta;Sí;15;Combo;Luis;Mañana;13.4;5;24;21
VTA00211;15/2/2025;07:10;San Lorenzo 25, Nueva Córdoba;Croissant de Manteca;Bakery;;1;1265.26;1265.26;Take Away;Efectivo;No;0;Ninguna;Florencia;Tarde;6.7;2;42;41
VTA00212;10/1/2025;18:20;Calle San Lorenzo 47;Flat White;Bebida Espresso Caliente;Venti;2;1542.12;3084.24;Take Away;Tarjeta;Sí;10;Combo;Florencia;Tarde;13.9;5;29;27
VTA00213;30/3/2025;07:25;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Grande;2;1523.94;3047.88;Delivery;Efectivo;Sí;15;Ninguna;Marcos;Noche;12.9;5;41;39
VTA00214;15/3/2025;19:01;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;2;1357.29;2714.58;Delivery;Efectivo;Sí;10;Ninguna;Camila;Noche;14.8;5;44;42
VTA00215;2/4/2025;14:20;Calle San Lorenzo 47;Cookie con Chips de Chocolate;Bakery;;3;1024.01;3072.03;Delivery;Efectivo;No;0;Happy Hour;Luis;Noche;7.7;5;26;23
VTA00216;20/2/2025;18:46;Avenida Colón 608;House Blend;Café en Granos;;5;2249.17;11245.85;Take Away;App;No;0;2x1;Sofía;Mañana;2.7;2;11;6
VTA00217;10/4/2025;10:55;San Lorenzo 25, Nueva Córdoba;Mocha;Bebida Espresso Caliente;Pequeño;1;1626.53;1626.53;Delivery;App;Sí;0;Ninguna;Sofía;Mañana;10.5;1;49;48
VTA00218;17/2/2025;13:16;Avenida Colón 608;Té Verde;Té Caliente;;4;1244.2;4976.8;En tienda;App;No;0;Happy Hour;Camila;Mañana;9.2;2;42;38
VTA00219;5/3/2025;19:14;San Lorenzo 25, Nueva Córdoba;Moneda de Chocolate;Snacks;;5;843.33;4216.65;Take Away;Efectivo;Sí;0;Happy Hour;Sofía;Noche;14.9;4;30;25
VTA00220;2/4/2025;13:23;Córdoba Shopping;Skinny Vainilla Latte;Bebida Espresso Caliente;Tall;2;1498.0;2996.0;En tienda;App;Sí;10;Combo;Sofía;Noche;2.4;3;46;44
VTA00221;2/1/2025;20:24;Avenida Colón 608;Té Verde en Hebras;Té;;4;1806.85;7227.4;Delivery;Efectivo;No;0;Ninguna;Florencia;Tarde;10.2;4;19;15
VTA00222;10/3/2025;07:18;San Lorenzo 25, Nueva Córdoba;Americano Helado;Bebida Espresso Helada;Tall;1;1466.16;1466.16;En tienda;Efectivo;No;0;Ninguna;Camila;Mañana;9.6;4;32;31
VTA00223;4/2/2025;18:14;Calle San Lorenzo 47;Té Chai Latte;Té Caliente;;4;1297.05;5188.2;Delivery;Tarjeta;No;0;Happy Hour;Florencia;Mañana;2.0;3;47;43
VTA00224;14/1/2025;15:27;San Lorenzo 25, Nueva Córdoba;Fosforito de Jamón y Queso;Sándwiches;;3;1664.01;4992.03;Delivery;Efectivo;Sí;15;Happy Hour;Luis;Noche;12.1;4;19;16
VTA00225;15/4/2025;15:14;Córdoba Shopping;Mix de Frutos Secos;Snacks;;5;982.44;4912.2;Take Away;Tarjeta;Sí;10;Combo;Julián;Tarde;12.7;2;15;10
VTA00226;21/2/2025;07:56;Avenida Colón 608;Americano;Bebida Espresso Caliente;Tall;1;1750.43;1750.43;En tienda;Efectivo;Sí;0;2x1;Camila;Mañana;12.4;3;25;24
VTA00227;4/2/2025;07:18;Avenida Colón 608;Wrap de Pollo y Vegetales;Sándwiches;;1;1662.44;1662.44;Delivery;Tarjeta;Sí;15;2x1;Luis;Tarde;12.9;2;42;41
VTA00228;23/2/2025;14:16;Avenida Colón 608;Taza Edición Especial;Merchandising;;4;2844.61;11378.44;Take Away;App;Sí;10;Happy Hour;Sofía;Tarde;14.7;2;30;26
VTA00229;7/3/2025;08:24;Calle San Lorenzo 47;Latte Helado;Bebida Espresso Helada;Tall;3;1858.14;5574.42;Take Away;Efectivo;No;0;2x1;Luis;Noche;5.4;2;50;47
VTA00230;23/1/2025;11:59;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;1;1091.55;1091.55;Take Away;Efectivo;No;0;Happy Hour;Luis;Mañana;10.4;4;17;16
VTA00231;22/1/2025;14:18;Avenida Colón 608;House Blend;Café en Granos;;1;2912.7;2912.7;Take Away;App;Sí;15;Ninguna;Luis;Noche;12.7;3;41;40
VTA00232;11/3/2025;07:59;Córdoba Shopping;Té Verde;Té Caliente;;1;1052.98;1052.98;Take Away;Efectivo;Sí;0;Ninguna;Julián;Tarde;6.9;5;32;31
VTA00233;7/2/2025;10:01;Córdoba Shopping;House Blend;Café en Granos;;1;2558.84;2558.84;Take Away;App;No;0;2x1;Marcos;Tarde;6.6;5;22;21
VTA00234;11/1/2025;20:27;San Lorenzo 25, Nueva Córdoba;Taza Edición Especial;Merchandising;;4;2866.43;11465.72;Take Away;Tarjeta;Sí;10;2x1;Florencia;Tarde;7.5;5;29;25
VTA00235;30/3/2025;17:50;Córdoba Shopping;Moneda de Chocolate;Snacks;;3;814.31;2442.93;Delivery;Tarjeta;No;0;Ninguna;Marcos;Noche;3.0;2;14;11
VTA00236;16/4/2025;13:41;Córdoba Shopping;Mix de Frutos Secos;Snacks;;4;957.93;3831.72;Delivery;Tarjeta;No;0;2x1;Sofía;Noche;7.9;5;30;26
VTA00237;27/3/2025;18:59;Avenida Colón 608;Té Verde;Té Caliente;;5;1414.09;7070.45;Take Away;Efectivo;No;0;Combo;Marcos;Tarde;7.4;2;30;25
VTA00238;7/1/2025;20:53;Avenida Colón 608;Moneda de Chocolate;Snacks;;2;717.66;1435.32;Delivery;Efectivo;No;0;Combo;Camila;Noche;5.9;2;41;39
VTA00239;22/1/2025;10:37;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;1;1380.63;1380.63;Take Away;Efectivo;No;0;Happy Hour;Luis;Tarde;8.1;4;23;22
VTA00240;30/1/2025;12:05;Calle San Lorenzo 47;Cookie con Chips de Chocolate;Bakery;;3;1413.74;4241.22;En tienda;Efectivo;No;0;Happy Hour;Julián;Tarde;10.2;3;14;11
VTA00241;5/2/2025;18:23;Córdoba Shopping;Espresso Roast;Café en Granos;;2;2947.43;5894.86;Take Away;App;Sí;15;2x1;Marcos;Noche;4.1;4;12;10
VTA00242;12/2/2025;07:02;San Lorenzo 25, Nueva Córdoba;Wrap de Pollo y Vegetales;Sándwiches;;4;1732.5;6930.0;Take Away;Efectivo;No;0;Combo;Marcos;Mañana;8.8;1;20;16
VTA00243;14/4/2025;17:49;Avenida Colón 608;Té Verde en Hebras;Té;;4;2084.86;8339.44;Take Away;App;No;0;Ninguna;Luis;Tarde;13.0;4;16;12
VTA00244;28/3/2025;11:50;Córdoba Shopping;Muffin de Arándanos;Bakery;;4;1476.58;5906.32;En tienda;App;Sí;15;2x1;Marcos;Noche;11.7;5;26;22
VTA00245;26/2/2025;17:56;San Lorenzo 25, Nueva Córdoba;Espresso Roast;Café en Granos;;2;2242.87;4485.74;En tienda;Efectivo;Sí;15;Happy Hour;Luis;Tarde;2.8;4;21;19
VTA00246;31/1/2025;09:16;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;5;1401.96;7009.8;Take Away;Tarjeta;No;0;Combo;Marcos;Tarde;11.8;1;32;27
VTA00247;13/1/2025;15:28;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;5;1095.29;5476.45;Take Away;Efectivo;Sí;0;2x1;Marcos;Mañana;6.4;5;40;35
VTA00248;26/1/2025;09:37;Avenida Colón 608;Espresso Roast;Café en Granos;;4;2427.1;9708.4;En tienda;App;No;0;Combo;Julián;Tarde;10.6;4;43;39
VTA00249;14/2/2025;16:01;Calle San Lorenzo 47;Vainilla Latte;Bebida Espresso Caliente;Tall;1;1294.69;1294.69;Delivery;App;Sí;10;Ninguna;Julián;Noche;10.4;4;15;14
VTA00250;18/1/2025;10:34;Córdoba Shopping;Té Verde en Hebras;Té;;1;1794.94;1794.94;Delivery;App;No;0;Combo;Sofía;Mañana;12.5;5;24;23
VTA00251;15/4/2025;17:41;San Lorenzo 25, Nueva Córdoba;Wrap de Pollo y Vegetales;Sándwiches;;2;1878.76;3757.52;En tienda;App;No;0;Ninguna;Marcos;Noche;9.3;4;13;11
VTA00252;23/2/2025;15:11;San Lorenzo 25, Nueva Córdoba;Mocha Blanco;Bebida Espresso Caliente;Grande;5;1774.93;8874.65;Take Away;Efectivo;No;0;2x1;Sofía;Tarde;7.4;3;10;5
VTA00253;16/2/2025;14:20;Córdoba Shopping;Té Verde;Té Caliente;;3;1443.84;4331.52;Take Away;App;Sí;10;Ninguna;Luis;Tarde;14.4;4;12;9
VTA00254;23/1/2025;19:06;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;2;1576.35;3152.7;En tienda;Efectivo;Sí;15;2x1;Florencia;Noche;7.1;5;19;17
VTA00255;17/1/2025;19:12;Calle San Lorenzo 47;Té Verde en Hebras;Té;;2;2100.63;4201.26;Take Away;Efectivo;No;0;2x1;Marcos;Noche;10.6;3;36;34
VTA00256;24/3/2025;10:18;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Grande;4;1844.78;7379.12;Delivery;Tarjeta;Sí;15;Combo;Camila;Tarde;12.3;5;29;25
VTA00257;19/2/2025;08:40;San Lorenzo 25, Nueva Córdoba;House Blend;Café en Granos;;4;2329.59;9318.36;En tienda;App;Sí;0;Combo;Julián;Mañana;9.9;1;32;28
VTA00258;22/2/2025;17:10;San Lorenzo 25, Nueva Córdoba;Bagel Sandwich;Sándwiches;;4;1663.58;6654.32;Delivery;Tarjeta;Sí;10;Happy Hour;Luis;Tarde;7.7;3;30;26
VTA00259;23/3/2025;14:23;Córdoba Shopping;Caramel Frappuccino;Frappuccino;Venti;2;1764.6;3529.2;Delivery;Tarjeta;Sí;10;Combo;Julián;Tarde;2.5;4;47;45
VTA00260;8/3/2025;09:18;Córdoba Shopping;Taza Edición Especial;Merchandising;;2;3315.77;6631.54;En tienda;App;No;0;Happy Hour;Marcos;Noche;14.6;5;43;41
VTA00261;12/4/2025;16:31;San Lorenzo 25, Nueva Córdoba;Americano Helado;Bebida Espresso Helada;Tall;2;1331.31;2662.62;Delivery;Efectivo;Sí;0;Combo;Florencia;Mañana;13.9;3;47;45
VTA00262;1/4/2025;18:38;San Lorenzo 25, Nueva Córdoba;Espresso Roast;Café en Granos;;1;2362.61;2362.61;En tienda;Efectivo;Sí;15;2x1;Camila;Tarde;14.6;4;38;37
VTA00263;28/3/2025;09:28;Córdoba Shopping;Moneda de Chocolate;Snacks;;2;1012.83;2025.66;Take Away;Tarjeta;Sí;0;Happy Hour;Florencia;Mañana;2.7;5;23;21
VTA00264;23/1/2025;15:15;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;4;1379.04;5516.16;En tienda;Tarjeta;Sí;0;Combo;Camila;Noche;7.3;4;26;22
VTA00265;28/2/2025;09:17;San Lorenzo 25, Nueva Córdoba;Moneda de Chocolate;Snacks;;5;886.47;4432.35;En tienda;Tarjeta;Sí;0;Ninguna;Marcos;Mañana;5.8;3;38;33
VTA00266;18/2/2025;09:34;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;2;1047.03;2094.06;En tienda;Tarjeta;No;0;Combo;Sofía;Mañana;6.9;5;46;44
VTA00267;30/1/2025;12:37;Córdoba Shopping;Té Verde;Té Caliente;;1;1160.96;1160.96;Take Away;Tarjeta;No;0;Happy Hour;Camila;Mañana;6.7;4;33;32
VTA00268;11/2/2025;08:41;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;4;1483.94;5935.76;Delivery;Tarjeta;Sí;15;Combo;Sofía;Mañana;3.1;4;44;40
VTA00269;16/2/2025;15:44;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;2;1572.51;3145.02;Delivery;Efectivo;Sí;10;Ninguna;Luis;Tarde;14.3;3;28;26
VTA00270;1/2/2025;18:35;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;5;1215.92;6079.6;Delivery;App;Sí;0;Combo;Camila;Noche;8.2;4;35;30
